ID,Signal
Q6X1T6_Sanofi_Pasteur_395,0.5622974025
Q6X1T6_Sanofi_Pasteur_396,0.6378952
Q6X1T6_Sanofi_Pasteur_397,0.8361070625
Q6X1T6_Sanofi_Pasteur_398,0.47472225
Q6X1T6_Sanofi_Pasteur_399,0.21121328
Q6X1T6_Sanofi_Pasteur_400,0.163514756
Q6X1T6_Sanofi_Pasteur_401,0.021419232999999996
Q6X1T6_Sanofi_Pasteur_402,-0.5348871425
Q6X1T6_Sanofi_Pasteur_403,-0.42358154000000003
Q6X1T6_Sanofi_Pasteur_404,-0.36827388
Q6X1T6_Sanofi_Pasteur_424,0.802232045
Q6X1T6_Sanofi_Pasteur_425,0.23313919249999998
Q6X1T6_Sanofi_Pasteur_426,0.18961068
Q6X1T6_Sanofi_Pasteur_427,-0.44740876249999995
Q6X1T6_Sanofi_Pasteur_428,1.17141645
Q6X1T6_Sanofi_Pasteur_429,0.827832295
Q6X1T6_Sanofi_Pasteur_430,0.60242489
Q6X1T6_Sanofi_Pasteur_431,0.57601411
Q6X1T6_Sanofi_Pasteur_432,0.3415927775
Q6X1T6_Sanofi_Pasteur_433,0.19761393475
Q6X1T6_Sanofi_Pasteur_434,0.348801635
Q6X1T6_Sanofi_Pasteur_435,1.2057585
Q6X1T6_Sanofi_Pasteur_436,1.07582454
Q6X1T6_Sanofi_Pasteur_437,0.7170982175
Q6X1T6_Sanofi_Pasteur_438,0.63006416
Q6X1T6_Sanofi_Pasteur_439,0.033618841499999996
Q6X1T6_Sanofi_Pasteur_440,0.08495660625
Q6X1T6_Sanofi_Pasteur_441,0.2815358725
Q6X1T6_Sanofi_Pasteur_442,0.38502754249999993
Q6X1T6_Sanofi_Pasteur_443,0.8719688050000001
Q6X1T6_Sanofi_Pasteur_444,0.9600847625000001
Q6X1T6_Sanofi_Pasteur_445,1.301710075
Q6X1T6_Sanofi_Pasteur_446,1.0331522
Q6X1T6_Sanofi_Pasteur_447,1.0687669
Q6X1T6_Sanofi_Pasteur_448,1.126074075
Q6X1T6_Sanofi_Pasteur_449,1.0272223500000002
Q6X1T6_Sanofi_Pasteur_450,0.6615710525
Q6X1T6_Sanofi_Pasteur_451,0.4026930525
Q6X1T6_Sanofi_Pasteur_452,0.47009755
Q6X1T6_Sanofi_Pasteur_453,0.9649064325
Q6X1T6_Sanofi_Pasteur_456,0.9066578974999999
Q6X1T6_Sanofi_Pasteur_457,1.2424053
Q6X1T6_Sanofi_Pasteur_458,1.140678275
Q6X1T6_Sanofi_Pasteur_459,1.126593675
Q6X1T6_Sanofi_Pasteur_460,1.34014345
Q6X1T6_Sanofi_Pasteur_461,0.9556827125
Q6X1T6_Sanofi_Pasteur_462,0.7473226125000001
Q6X1T6_Sanofi_Pasteur_463,1.186491825
Q6X1T6_Sanofi_Pasteur_464,1.1170398
Q6X1T6_Sanofi_Pasteur_465,1.16788815
Q6X1T6_Sanofi_Pasteur_466,1.1492777
Q6X1T6_Sanofi_Pasteur_468,1.2106427499999999
Q6X1T6_Sanofi_Pasteur_471,1.6534507999999999
Q6X1T6_Sanofi_Pasteur_472,1.7496593
Q6X1T6_Sanofi_Pasteur_474,2.3261199
Q6X1T6_Sanofi_Pasteur_485,1.2606352
Q6X1T6_Sanofi_Pasteur_488,1.230416975
Q6X1T6_Sanofi_Pasteur_489,1.1038158
Q6X1T6_Sanofi_Pasteur_490,1.126420575
Q6X1T6_Sanofi_Pasteur_491,1.1051792249999999
Q6X1T6_Sanofi_Pasteur_492,1.240022725
Q6X1T6_Sanofi_Pasteur_493,0.877039715
Q6X1T6_Sanofi_Pasteur_494,0.75442215
Q6X1T6_Sanofi_Pasteur_495,1.0634729250000001
Q6X1T6_Sanofi_Pasteur_497,1.2201119
Q6X1T6_Sanofi_Pasteur_500,0.8772038425
Q6X5S5_Sanofi_Pasteur_24,0.6800775425
Q6X5S5_Sanofi_Pasteur_25,1.347903075
Q6X5S5_Sanofi_Pasteur_26,1.4002988
Q6X5S5_Sanofi_Pasteur_27,-0.2147359825
Q6X5S5_Sanofi_Pasteur_28,-0.36846414000000005
Q6X5S5_Sanofi_Pasteur_29,0.023317009750000003
Q6X5S5_Sanofi_Pasteur_30,-0.5766511125
Q6X5S5_Sanofi_Pasteur_31,0.10362190400000001
Q6X5S5_Sanofi_Pasteur_32,0.4956074425
Q6X5S5_Sanofi_Pasteur_33,-0.1865128625
Q6X5S5_Sanofi_Pasteur_34,-0.5685378675
Q6X5S5_Sanofi_Pasteur_35,0.16924295032500003
Q6X5S5_Sanofi_Pasteur_36,-0.036972465
Q6X5S5_Sanofi_Pasteur_37,0.42316479250000005
Q6X5S5_Sanofi_Pasteur_38,0.8947042000000001
Q6X5S5_Sanofi_Pasteur_39,1.0719767
Q6X5S5_Sanofi_Pasteur_40,0.8040996650000001
Q6X5S5_Sanofi_Pasteur_41,0.6615158875
Q6X5S5_Sanofi_Pasteur_42,0.897619625
Q6X5S5_Sanofi_Pasteur_43,1.3371294750000002
Q6X5S5_Sanofi_Pasteur_44,1.340362925
Q6X5S5_Sanofi_Pasteur_45,1.4752818749999999
Q6X5S5_Sanofi_Pasteur_46,1.7390658500000002
Q6X5S5_Sanofi_Pasteur_47,1.6635455999999997
Q6X5S5_Sanofi_Pasteur_48,1.4504899
Q6X5S5_Sanofi_Pasteur_49,1.38351975
Q6X5S5_Sanofi_Pasteur_50,1.558264275
Q6X5S5_Sanofi_Pasteur_51,1.6914249749999999
Q6X5S5_Sanofi_Pasteur_52,0.96238658
Q6X5S5_Sanofi_Pasteur_53,0.44181514749999995
Q6X5S5_Sanofi_Pasteur_54,0.81717631
Q6X5S5_Sanofi_Pasteur_55,0.42329321999999997
Q6X5S5_Sanofi_Pasteur_56,1.4066759500000001
Q6X5S5_Sanofi_Pasteur_57,1.483091975
Q6X5S5_Sanofi_Pasteur_58,1.5804673999999999
Q6X5S5_Sanofi_Pasteur_59,1.5380842
Q6X5S5_Sanofi_Pasteur_60,0.7383634250000001
Q6X5S5_Sanofi_Pasteur_61,0.4525114375
Q6X5S5_Sanofi_Pasteur_67,0.24120977999999998
Q6X5S5_Sanofi_Pasteur_83,-0.7102044274999999
Q6X5S5_Sanofi_Pasteur_86,-0.8427745350000001
Q6X5S5_Sanofi_Pasteur_87,-0.936092625
Q6X5S5_Sanofi_Pasteur_88,-0.8996165425
Q6X5S5_Sanofi_Pasteur_89,-0.915496415
Q6X5S5_Sanofi_Pasteur_90,-0.8834332625000001
Q6X5S5_Sanofi_Pasteur_91,-0.7650039
Q6X5S5_Sanofi_Pasteur_92,-0.7245604525
Q6X5S5_Sanofi_Pasteur_93,-0.7650265675
Q6X5S5_Sanofi_Pasteur_94,-0.2060783975
Q6X5S5_Sanofi_Pasteur_95,-0.5088052875
Q6X5S5_Sanofi_Pasteur_96,-0.4104007475
Q6X5S5_Sanofi_Pasteur_97,-0.49708796749999995
Q6X5S5_Sanofi_Pasteur_98,1.5379265500000001
Q6X5S5_Sanofi_Pasteur_99,1.6171853999999999
Q6X5S5_Sanofi_Pasteur_100,0.441175585
Q6X5S5_Sanofi_Pasteur_101,0.88428225
Q6X5S5_Sanofi_Pasteur_102,1.34896075
Q6X5S5_Sanofi_Pasteur_103,1.6890133250000001
Q6X5S5_Sanofi_Pasteur_104,1.7716904
Q6X5S5_Sanofi_Pasteur_105,1.92456325
Q6X5S5_Sanofi_Pasteur_106,0.9961681099999999
Q6X5S5_Sanofi_Pasteur_107,1.035254615
Q6X5S5_Sanofi_Pasteur_108,0.659750015
Q6X5S5_Sanofi_Pasteur_109,0.2573952825
Q6X5S5_Sanofi_Pasteur_110,-0.1244539715
Q6X5S5_Sanofi_Pasteur_111,-0.042611689
Q6X5S5_Sanofi_Pasteur_112,-0.7669943450000001
Q6X5S5_Sanofi_Pasteur_113,-0.5763256499999999
Q6X5S5_Sanofi_Pasteur_114,-0.318460575
Q6X5S5_Sanofi_Pasteur_115,0.3288884975
Q6X5S5_Sanofi_Pasteur_116,-0.06182937274999999
Q6X5S5_Sanofi_Pasteur_117,-0.318254355
Q6X5S5_Sanofi_Pasteur_118,-0.6975059175
Q6X5S5_Sanofi_Pasteur_119,-0.8552294625
Q6X5S5_Sanofi_Pasteur_120,-0.07308151275
Q6X5S5_Sanofi_Pasteur_121,0.1380567025
Q6X5S5_Sanofi_Pasteur_122,0.061850760825
Q6X5S5_Sanofi_Pasteur_123,0.303614265
Q6X5S5_Sanofi_Pasteur_124,0.48820048
Q6X5S5_Sanofi_Pasteur_125,0.9653059174999999
Q6X5S5_Sanofi_Pasteur_126,1.2024843
Q6X5S5_Sanofi_Pasteur_127,0.8794252724999999
Q6X5S5_Sanofi_Pasteur_128,0.10829655400000002
Q6X5S5_Sanofi_Pasteur_129,-0.57547459
Q6X5S5_Sanofi_Pasteur_130,0.859848925
Q6X5S5_Sanofi_Pasteur_131,0.895763625
Q6X5S5_Sanofi_Pasteur_132,0.5627102774999999
Q6X5S5_Sanofi_Pasteur_133,0.6078186125
Q6X5S7_Sanofi_Pasteur_24,0.8598544174999999
Q6X5S7_Sanofi_Pasteur_25,1.040348525
Q6X5S7_Sanofi_Pasteur_26,1.250155125
Q6X5S7_Sanofi_Pasteur_27,0.9050995824999999
Q6X5S7_Sanofi_Pasteur_28,0.963601275
Q6X5S7_Sanofi_Pasteur_29,1.00062959
Q6X5S7_Sanofi_Pasteur_30,1.13204155
Q6X5S7_Sanofi_Pasteur_31,1.032846025
Q6X5S7_Sanofi_Pasteur_32,1.4101229499999999
Q6X5S7_Sanofi_Pasteur_33,0.94867371
Q6X5S7_Sanofi_Pasteur_34,0.8809342275
Q6X5S7_Sanofi_Pasteur_35,1.18936185
Q6X5S7_Sanofi_Pasteur_36,1.4505697499999999
Q6X5S7_Sanofi_Pasteur_37,1.098120675
Q6X5S7_Sanofi_Pasteur_38,2.16174775
Q6X5S7_Sanofi_Pasteur_40,2.2047401
Q6X5S7_Sanofi_Pasteur_41,2.2310757
Q6X5S7_Sanofi_Pasteur_42,2.498671925
Q6X5S7_Sanofi_Pasteur_43,2.26387485
Q6X5S7_Sanofi_Pasteur_44,1.662145975
Q6X5S7_Sanofi_Pasteur_45,2.7448375499999997
Q6X5S7_Sanofi_Pasteur_46,2.8147875250000003
Q6X5S7_Sanofi_Pasteur_47,2.1734427
Q6X5S7_Sanofi_Pasteur_48,1.8243829500000002
Q6X5S7_Sanofi_Pasteur_49,1.43438445
Q6X5S7_Sanofi_Pasteur_50,0.811584925
Q6X5S7_Sanofi_Pasteur_51,0.1649057375
Q6X5S7_Sanofi_Pasteur_52,0.3053227575
Q6X5S7_Sanofi_Pasteur_53,-0.5912618725
Q6X5S7_Sanofi_Pasteur_54,-0.1926904625
Q6X5S7_Sanofi_Pasteur_55,-0.6098885675
Q6X5S7_Sanofi_Pasteur_56,-0.609665475
Q6X5S7_Sanofi_Pasteur_57,-0.1869672275
Q6X5S7_Sanofi_Pasteur_58,-0.13624419875000002
Q6X5S7_Sanofi_Pasteur_59,0.6653331650000001
Q6X5S7_Sanofi_Pasteur_82,0.38928074749999997
Q6X5S7_Sanofi_Pasteur_83,0.8561141474999999
Q6X5S7_Sanofi_Pasteur_84,1.36613145
Q6X5S7_Sanofi_Pasteur_85,0.5173629049999999
Q6X5S7_Sanofi_Pasteur_86,0.4897991525
Q6X5S7_Sanofi_Pasteur_87,-0.685304235
Q6X5S7_Sanofi_Pasteur_88,-0.4401227525
Q6X5S7_Sanofi_Pasteur_89,-0.7916603149999999
Q6X5S7_Sanofi_Pasteur_90,-0.8825536625
Q6X5S7_Sanofi_Pasteur_91,0.53583872
Q6X5S7_Sanofi_Pasteur_92,3.10924015
Q6X5S7_Sanofi_Pasteur_93,0.49083853749999995
Q6X5S7_Sanofi_Pasteur_94,-0.2867540925
Q6X5S7_Sanofi_Pasteur_95,0.1845398725
Q6X5S7_Sanofi_Pasteur_96,0.44127785750000004
Q6X5S7_Sanofi_Pasteur_97,-0.156999775
Q6X5S7_Sanofi_Pasteur_98,1.41978555
Q6X5S7_Sanofi_Pasteur_99,1.622799125
Q6X5S7_Sanofi_Pasteur_100,0.9074123350000001
Q6X5S7_Sanofi_Pasteur_101,0.9779172250000001
Q6X5S7_Sanofi_Pasteur_102,1.073406375
Q6X5S7_Sanofi_Pasteur_103,1.6068893499999999
Q6X5S7_Sanofi_Pasteur_104,1.6963985499999998
Q6X5S7_Sanofi_Pasteur_105,2.076462625
Q6X5S7_Sanofi_Pasteur_106,1.49055645
Q6X5S7_Sanofi_Pasteur_107,1.208221725
Q6X5S7_Sanofi_Pasteur_108,0.8937009850000001
Q6X5S7_Sanofi_Pasteur_109,0.1353151675
Q6X5S7_Sanofi_Pasteur_110,0.6939062025
Q6X5S7_Sanofi_Pasteur_111,0.33886616750000004
Q6X5S7_Sanofi_Pasteur_112,0.26240034
Q6X5S7_Sanofi_Pasteur_113,0.872769185
Q6X5S7_Sanofi_Pasteur_114,0.902812825
Q6X5S7_Sanofi_Pasteur_115,-0.51340074
Q6X5S7_Sanofi_Pasteur_116,-0.9226915025
Q6X5S7_Sanofi_Pasteur_117,0.29344963999999996
Q6X5S7_Sanofi_Pasteur_118,-0.2927679325
Q6X5S7_Sanofi_Pasteur_119,-0.73694562
Q6X5S7_Sanofi_Pasteur_120,-0.31119333250000003
Q6X5S7_Sanofi_Pasteur_121,-0.45518728
Q6X5S7_Sanofi_Pasteur_122,0.085597253
Q6X5S7_Sanofi_Pasteur_123,0.31778435
Q6X5S7_Sanofi_Pasteur_124,0.433052325
Q6X5S7_Sanofi_Pasteur_125,-0.0031115377500000015
Q6X5S7_Sanofi_Pasteur_126,0.720393125
Q6X5S7_Sanofi_Pasteur_127,0.057566878749999995
Q6X5S7_Sanofi_Pasteur_128,-0.2648684575
Q6X5S7_Sanofi_Pasteur_129,-0.5371661575
Q6X5S7_Sanofi_Pasteur_130,-0.3002762925
Q6X5S7_Sanofi_Pasteur_131,1.5978161000000002
Q6X5S7_Sanofi_Pasteur_132,-0.14802131000000002
Q6X5S7_Sanofi_Pasteur_133,0.08381624
P81630_VINS_Africa_1,-0.30811632250000004
P81630_VINS_Africa_2,-0.15569697650000003
P81630_VINS_Africa_3,-0.25608611
P81630_VINS_Africa_4,-0.05207326525
P81630_VINS_Africa_5,-0.6357964374999999
P81630_VINS_Africa_6,-0.51738297
P81630_VINS_Africa_7,-0.3369700525
P81630_VINS_Africa_8,-0.2189691975
P81630_VINS_Africa_9,0.08610912725
P81630_VINS_Africa_10,-0.0996005765
P81630_VINS_Africa_11,-0.5439892399999999
P81630_VINS_Africa_12,-0.284799545
P81630_VINS_Africa_13,-0.03257672935
P81630_VINS_Africa_14,-0.018263302239999998
P81630_VINS_Africa_15,-0.398009115
P81630_VINS_Africa_16,-0.6880124975
P81630_VINS_Africa_17,-0.806431585
P81630_VINS_Africa_18,-0.85139415
P81630_VINS_Africa_19,-0.799420535
P81630_VINS_Africa_20,-0.7080378525
P81630_VINS_Africa_21,-0.500453905
P81630_VINS_Africa_22,-0.562807515
P81630_VINS_Africa_23,-0.7257117875000001
P81630_VINS_Africa_24,-0.07361972125
P81630_VINS_Africa_25,0.03461904425
P81630_VINS_Africa_26,0.25213309500000003
P81630_VINS_Africa_27,-0.31588455000000004
P81630_VINS_Africa_28,-0.13226626225
P81630_VINS_Africa_29,0.203634465
P81630_VINS_Africa_30,0.382982075
P81630_VINS_Africa_33,1.0891693999999998
P81630_VINS_Africa_34,1.1993627
P81630_VINS_Africa_35,0.65119335
P81630_VINS_Africa_36,0.7816409599999999
P81630_VINS_Africa_37,0.87022972
P81630_VINS_Africa_38,0.6333321925
P81630_VINS_Africa_39,0.9022079749999999
P81630_VINS_Africa_40,0.2996160525
P81630_VINS_Africa_41,0.0979359484
P81630_VINS_Africa_42,-0.2595564575
P81630_VINS_Africa_43,-0.2670703775
P81630_VINS_Africa_44,-0.111435702
P81630_VINS_Africa_45,0.2269099525
P81630_VINS_Africa_46,-0.0721151456
P81630_VINS_Africa_47,-0.23631337
P81630_VINS_Africa_48,0.9254897775
P81630_VINS_Africa_49,1.1947239
P81630_VINS_Africa_50,1.0721587
P81630_VINS_Africa_51,1.137666925
P81630_VINS_Africa_52,1.7164140250000002
Q5EE07_VINS_Africa_1,-0.30811632250000004
Q5EE07_VINS_Africa_2,-0.15569697650000003
Q5EE07_VINS_Africa_3,-0.25608611
Q5EE07_VINS_Africa_4,-0.05207326525
Q5EE07_VINS_Africa_5,-0.6357964374999999
Q5EE07_VINS_Africa_6,-0.51738297
Q5EE07_VINS_Africa_7,-0.3369700525
Q5EE07_VINS_Africa_8,-0.2189691975
Q5EE07_VINS_Africa_9,0.08610912725
Q5EE07_VINS_Africa_10,-0.0996005765
Q5EE07_VINS_Africa_11,-0.5439892399999999
Q5EE07_VINS_Africa_12,-0.284799545
Q5EE07_VINS_Africa_13,-0.03257672935
Q5EE07_VINS_Africa_14,-0.018263302239999998
Q5EE07_VINS_Africa_15,0.48152328
Q5EE07_VINS_Africa_16,0.34154861
Q5EE07_VINS_Africa_17,-0.14333165
Q5EE07_VINS_Africa_18,0.05642918275
Q5EE07_VINS_Africa_19,0.4731280675
Q5EE07_VINS_Africa_20,0.83324405
Q5EE07_VINS_Africa_21,1.1943683999999999
Q5EE07_VINS_Africa_22,0.8488647975000001
Q5EE07_VINS_Africa_23,-0.062143803
Q5EE07_VINS_Africa_24,1.1287046
Q5EE07_VINS_Africa_25,0.8081082375
Q5EE07_VINS_Africa_26,0.95127719
Q5EE07_VINS_Africa_33,0.34880312750000003
Q5EE07_VINS_Africa_34,0.133230665
Q5EE07_VINS_Africa_35,-0.3585690425
Q5EE07_VINS_Africa_36,-0.277197665
Q5EE07_VINS_Africa_37,-0.05802141275
Q5EE07_VINS_Africa_38,-0.035104241
Q5EE07_VINS_Africa_39,0.209089713
Q5EE07_VINS_Africa_40,-0.024777492000000005
Q5EE07_VINS_Africa_41,-0.01411179075
Q5EE07_VINS_Africa_42,-0.33240320500000003
Q5EE07_VINS_Africa_43,-0.45473510749999996
Q5EE07_VINS_Africa_44,-0.206773175
Q5EE07_VINS_Africa_45,0.3309691575
Q5EE07_VINS_Africa_46,-0.2960383575
Q5EE07_VINS_Africa_47,-0.339180995
Q5EE07_VINS_Africa_48,0.40892429249999995
Q5EE07_VINS_Africa_49,-0.41556941999999997
Q9PRP9_VINS_Africa_1,-0.13600686350000002
Q9PRP9_VINS_Africa_2,-0.3048830775
Q9PRP9_VINS_Africa_3,0.5999989
Q9PRP9_VINS_Africa_4,0.38029955000000004
Q9PRP9_VINS_Africa_5,0.043483273
Q9PRP9_VINS_Africa_6,0.3903929325
Q9PRP9_VINS_Africa_7,0.13797134875
P0DMT3_VINS_Africa_10,-0.12303579399999999
P0DMT3_VINS_Africa_12,-0.8003693949999999
P0DMT3_VINS_Africa_13,-0.49379188749999997
P0DMT3_VINS_Africa_14,-0.58356381
P0DMT3_VINS_Africa_15,-0.24188125000000002
P0DMT3_VINS_Africa_16,-0.44316032
P0DMT3_VINS_Africa_17,-0.0611073895
P0DMT3_VINS_Africa_18,-0.1879742475
P0DMT3_VINS_Africa_19,0.976789315
P0DMT3_VINS_Africa_20,0.825202215
P0DMT3_VINS_Africa_21,1.070564
P0DMT3_VINS_Africa_22,1.058319725
P0DMT3_VINS_Africa_23,1.0422311499999999
P0DMT3_VINS_Africa_24,1.1507022500000001
P0DMT3_VINS_Africa_25,0.7642521625
P0DMT3_VINS_Africa_26,1.195503375
P0DMT3_VINS_Africa_27,0.60330587
P0DMT3_VINS_Africa_28,0.2985540325
P0DMT3_VINS_Africa_29,0.243354965
P0DMT3_VINS_Africa_30,0.2740392
P0DMT3_VINS_Africa_31,0.790359335
P0DMT3_VINS_Africa_32,-0.710429285
P0DMT3_VINS_Africa_33,-0.68804385
P0DMT3_VINS_Africa_34,-0.6107921425
P0DMT3_VINS_Africa_35,-0.675524775
P0DMT3_VINS_Africa_36,-1.0
P0DMT3_VINS_Africa_37,-0.66398274
P0DMT3_VINS_Africa_39,-0.6784435775000001
P0DMT3_VINS_Africa_40,-0.7044988900000001
P0DMT3_VINS_Africa_41,-0.716204915
P0DMT3_VINS_Africa_42,-0.5428900525
P0DMT3_VINS_Africa_43,-0.3457224875
P0DMT3_VINS_Africa_44,0.11189602625
P0DMT3_VINS_Africa_45,0.09811194425
P0DMT3_VINS_Africa_46,-0.022143133000000002
P0DMT3_VINS_Africa_47,0.33208869249999995
P0DMT3_VINS_Africa_48,0.5132031075000001
P0DMT3_VINS_Africa_49,1.3490917
P0DMT3_VINS_Africa_50,1.234947075
P0DMT3_VINS_Africa_51,1.933626125
P0DMT3_VINS_Africa_52,1.9440282500000001
P0DMT3_VINS_Africa_53,1.711140925
P0DMT3_VINS_Africa_54,1.975458725
P0DMT3_VINS_Africa_55,2.0263469250000004
P0DMT3_VINS_Africa_56,1.787720725
P0DMT3_VINS_Africa_57,3.2713172
P0DMT3_VINS_Africa_58,3.89203925
P0DMT3_VINS_Africa_59,3.3540169499999997
P0DMT3_VINS_Africa_60,3.5427069749999998
P0DMT3_VINS_Africa_61,3.894197525
P0DMT3_VINS_Africa_62,3.946342875
P0DMT3_VINS_Africa_63,4.0147715999999996
P0DMT3_VINS_Africa_64,4.04269485
P0DMT3_VINS_Africa_65,3.3670589750000004
P0DMT3_VINS_Africa_66,3.2295244500000004
P0DMT3_VINS_Africa_67,1.2595986
P0DMT3_VINS_Africa_68,1.0911219374999999
P0DMT3_VINS_Africa_69,0.6374809575
P0DMT3_VINS_Africa_70,0.37516153
P0DMT3_VINS_Africa_73,0.416530305
P0DMT3_VINS_Africa_83,-0.501537895
P0DMT3_VINS_Africa_84,-0.61742784
P0DMT3_VINS_Africa_85,-0.12637076875
P0DMT3_VINS_Africa_87,-0.37676270749999996
P0DMT3_VINS_Africa_91,0.23584185500000002
P0DMT3_VINS_Africa_92,0.43836107
P0DMT3_VINS_Africa_93,0.2700484875
P0DMT3_VINS_Africa_94,0.4140180375
P0DMT3_VINS_Africa_95,0.30173016500000005
P0DMT3_VINS_Africa_96,0.9485054525
P0DMT3_VINS_Africa_97,1.232298675
P0DMT3_VINS_Africa_98,-0.0362427315
P0DMT3_VINS_Africa_99,0.08859186125
P0DMT3_VINS_Africa_100,-0.4382062075
P0DMT3_VINS_Africa_101,-0.0706530585
P0DMT3_VINS_Africa_102,0.014931808100000001
P0DMT3_VINS_Africa_103,-0.04402433975
P0DMT3_VINS_Africa_104,0.0902997665
P0DMT3_VINS_Africa_105,0.634376275
P0DMT3_VINS_Africa_106,0.48069521750000005
Q90ZZ9_VINS_Africa_27,1.1661404000000002
Q90ZZ9_VINS_Africa_28,0.26735429
Q90ZZ9_VINS_Africa_29,0.42926062
Q90ZZ9_VINS_Africa_30,0.5781242200000001
Q90ZZ9_VINS_Africa_31,-0.7434409399999999
Q90ZZ9_VINS_Africa_32,-0.73417164
Q90ZZ9_VINS_Africa_33,-0.813786675
Q90ZZ9_VINS_Africa_34,-0.5770879175
Q90ZZ9_VINS_Africa_35,-0.1708273966765
Q90ZZ9_VINS_Africa_36,1.6052792
Q90ZZ9_VINS_Africa_37,1.216843675
Q90ZZ9_VINS_Africa_38,1.19471565
Q90ZZ9_VINS_Africa_39,0.7136813624999999
Q90ZZ9_VINS_Africa_40,0.790475975
Q90ZZ9_VINS_Africa_41,1.033291025
Q90ZZ9_VINS_Africa_42,1.0637911500000001
Q90ZZ9_VINS_Africa_43,1.237584575
Q90ZZ9_VINS_Africa_44,0.824210965
Q90ZZ9_VINS_Africa_45,0.5284461575
Q90ZZ9_VINS_Africa_46,0.49996933999999993
Q90ZZ9_VINS_Africa_47,0.45302606
Q90ZZ9_VINS_Africa_48,0.1912649075
Q90ZZ9_VINS_Africa_49,0.31728404
Q90ZZ9_VINS_Africa_50,-0.202989005
Q90ZZ9_VINS_Africa_51,-0.54363525
Q90ZZ9_VINS_Africa_52,-0.661615795
Q90ZZ9_VINS_Africa_53,-0.8002095225
Q90ZZ9_VINS_Africa_54,-0.8235427475
Q90ZZ9_VINS_Africa_55,-0.7674038999999999
Q90ZZ9_VINS_Africa_56,-0.83774306
Q90ZZ9_VINS_Africa_57,-0.6587846374999999
Q90ZZ9_VINS_Africa_58,-0.7867155724999999
Q90ZZ9_VINS_Africa_59,-0.6670487650000001
Q90ZZ9_VINS_Africa_60,-0.33779512
Q90ZZ9_VINS_Africa_61,0.36844469750000003
Q90ZZ9_VINS_Africa_62,0.376673375
Q90ZZ9_VINS_Africa_63,0.5970658025
Q90ZZ9_VINS_Africa_64,0.7922570425
Q90ZZ9_VINS_Africa_65,0.7631188775
Q90ZZ9_VINS_Africa_66,0.9838575500000001
Q90ZZ9_VINS_Africa_67,0.5997953325
Q90ZZ9_VINS_Africa_68,0.821578935
Q90ZZ9_VINS_Africa_69,0.020214236500000003
Q90ZZ9_VINS_Africa_70,0.4369305175
Q90ZZ9_VINS_Africa_71,0.3982444325
Q90ZZ9_VINS_Africa_72,0.3849162075
Q90ZZ9_VINS_Africa_73,0.603631535
Q90ZZ9_VINS_Africa_78,0.3062924825
Q90ZZ9_VINS_Africa_79,0.6022542025
Q90ZZ9_VINS_Africa_80,0.615104345
Q90ZZ9_VINS_Africa_81,0.993530475
Q90ZZ9_VINS_Africa_82,0.5047685075
Q90ZZ9_VINS_Africa_83,0.4650225225
Q90ZZ9_VINS_Africa_84,0.6293474325
Q90ZZ9_VINS_Africa_85,0.5007275975
Q90ZZ9_VINS_Africa_86,0.27254885
Q90ZZ9_VINS_Africa_87,0.013551595
Q90ZZ9_VINS_Africa_88,-0.12061979150000002
Q90ZZ9_VINS_Africa_89,-0.3666898775
Q90ZZ9_VINS_Africa_90,-0.36418067499999995
Q90ZZ9_VINS_Africa_91,-0.33571834
Q90ZZ9_VINS_Africa_92,-0.06402239825
Q90ZZ9_VINS_Africa_109,1.11108855
Q90ZZ9_VINS_Africa_110,0.62769072
Q90ZZ9_VINS_Africa_111,0.3571409375
Q90ZZ9_VINS_Africa_112,0.52074095
Q90ZZ9_VINS_Africa_113,0.5526148249999999
Q90ZZ9_VINS_Africa_115,-0.7261480925
Q90ZZ9_VINS_Africa_116,-0.48219705
Q90ZZ9_VINS_Africa_117,-0.6383393725
Q90ZZ9_VINS_Africa_118,-0.6467483774999999
Q90ZZ9_VINS_Africa_119,-0.64087618
Q90ZZ9_VINS_Africa_120,-0.3278155975
Q90ZZ9_VINS_Africa_121,-0.5016372925
Q90ZZ9_VINS_Africa_122,-0.5697801775
Q90ZZ9_VINS_Africa_123,-0.53239372
Q7T2Q1_VINS_Africa_24,-0.32538327749999996
Q7T2Q1_VINS_Africa_25,-0.633896315
Q7T2Q1_VINS_Africa_26,-0.4923040575
Q7T2Q1_VINS_Africa_27,-0.7875073525
Q7T2Q1_VINS_Africa_28,-0.70944295
Q7T2Q1_VINS_Africa_29,-0.47894847
Q7T2Q1_VINS_Africa_30,-0.39235329500000005
Q7T2Q1_VINS_Africa_31,-0.110673562
Q7T2Q1_VINS_Africa_32,0.3672395875
Q7T2Q1_VINS_Africa_33,0.083161475925
Q7T2Q1_VINS_Africa_34,-0.17727647825
Q7T2Q1_VINS_Africa_35,0.2005102325
Q7T2Q1_VINS_Africa_36,0.12879468055
Q7T2Q1_VINS_Africa_37,0.141770137525
Q7T2Q1_VINS_Africa_38,0.4771046
Q7T2Q1_VINS_Africa_39,0.50718408
Q7T2Q1_VINS_Africa_40,0.1251424765
Q7T2Q1_VINS_Africa_41,0.3951379825
Q7T2Q1_VINS_Africa_42,0.41004579
Q7T2Q1_VINS_Africa_43,0.4367331325
Q7T2Q1_VINS_Africa_44,0.7067501125
Q7T2Q1_VINS_Africa_45,1.1967846
Q7T2Q1_VINS_Africa_46,0.9433734650000001
